Tms,6481,Acc,-3.16,3.60,-8.85,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,6615,Acc,-3.16,3.64,-8.90,Rot,-0.08,0.01,0.00,V1,0.00,TC,0.00,TS,25.00,
Tms,6747,Acc,-3.13,3.49,-9.01,Rot,-0.07,0.01,0.01,V1,0.00,TC,0.00,TS,25.00,
Tms,6880,Acc,-3.13,3.48,-8.99,Rot,-0.09,-0.03,0.03,V1,0.00,TC,0.00,TS,25.00,
Tms,7015,Acc,-3.14,3.54,-8.86,Rot,-0.09,-0.03,0.04,V1,0.00,TC,0.00,TS,25.00,
Tms,7148,Acc,-3.16,3.61,-8.79,Rot,-0.09,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,7281,Acc,-3.16,3.57,-8.83,Rot,-0.07,0.01,0.01,V1,0.00,TC,0.00,TS,25.00,
Tms,7413,Acc,-3.12,3.51,-8.91,Rot,-0.08,0.00,0.01,V1,0.00,TC,0.00,TS,25.00,
Tms,7546,Acc,-3.11,3.51,-8.93,Rot,-0.08,-0.03,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,7680,Acc,-3.12,3.50,-8.89,Rot,-0.08,-0.03,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,7813,Acc,-3.11,3.52,-8.83,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,7955,Acc,-3.11,3.54,-8.84,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,8087,Acc,-3.13,3.51,-8.83,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,8259,Acc,-3.13,3.49,-8.80,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,8392,Acc,-3.13,3.48,-8.82,Rot,-0.08,-0.01,0.01,V1,0.00,TC,0.00,TS,25.00,
Tms,8524,Acc,-3.10,3.44,-8.86,Rot,-0.07,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,8657,Acc,-3.12,3.45,-8.89,Rot,-0.08,-0.03,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,8793,Acc,-3.14,3.49,-8.86,Rot,-0.08,-0.03,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,8926,Acc,-3.12,3.49,-8.86,Rot,-0.07,-0.02,0.01,V1,0.00,TC,0.00,TS,25.00,
Tms,9059,Acc,-3.15,3.50,-8.85,Rot,-0.08,-0.02,0.01,V1,0.00,TC,0.00,TS,25.00,
Tms,9230,Acc,-3.16,3.49,-8.83,Rot,-0.08,-0.00,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,9363,Acc,-3.11,3.46,-8.89,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,9495,Acc,-3.10,3.48,-8.95,Rot,-0.09,-0.03,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,9628,Acc,-3.15,3.44,-8.88,Rot,-0.08,-0.04,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,9763,Acc,-3.12,3.48,-8.80,Rot,-0.10,0.04,0.05,V1,0.00,TC,0.00,TS,25.00,
Tms,9896,Acc,-3.15,3.46,-8.82,Rot,-0.07,-0.05,-0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,10030,Acc,-3.10,3.43,-8.88,Rot,-0.09,-0.01,0.01,V1,0.00,TC,0.00,TS,25.00,
Tms,10163,Acc,-3.11,3.48,-8.85,Rot,-0.09,-0.02,0.03,V1,0.01,TC,0.00,TS,25.00,
Tms,10295,Acc,-3.12,3.51,-8.82,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,10428,Acc,-3.12,3.51,-8.77,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,10561,Acc,-3.11,3.51,-8.83,Rot,-0.08,-0.01,0.01,V1,0.00,TC,0.00,TS,25.00,
Tms,10696,Acc,-3.10,3.47,-8.88,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,10829,Acc,-3.12,3.48,-8.91,Rot,-0.08,-0.02,0.03,V1,0.00,TC,0.00,TS,25.00,
Tms,10962,Acc,-3.11,3.53,-8.86,Rot,-0.08,-0.02,0.03,V1,0.00,TC,0.00,TS,25.00,
Tms,11096,Acc,-3.17,3.52,-8.84,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,11229,Acc,-3.15,3.49,-8.85,Rot,-0.08,0.00,0.01,V1,0.00,TC,0.00,TS,25.00,
Tms,11361,Acc,-3.11,3.48,-8.89,Rot,-0.08,-0.00,0.01,V1,0.00,TC,0.00,TS,25.00,
Tms,11497,Acc,-3.12,3.49,-8.88,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,11629,Acc,-3.12,3.50,-8.86,Rot,-0.08,-0.03,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,11762,Acc,-3.11,3.52,-8.86,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,11895,Acc,-3.13,3.51,-8.84,Rot,-0.08,-0.02,0.01,V1,0.00,TC,0.00,TS,25.00,
Tms,12028,Acc,-3.15,3.48,-8.86,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,12162,Acc,-3.11,3.46,-8.86,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,12294,Acc,-3.12,3.46,-8.86,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,12430,Acc,-3.12,3.47,-8.80,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,12562,Acc,-3.12,3.47,-8.83,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,12695,Acc,-3.12,3.47,-8.86,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,12828,Acc,-3.14,3.46,-8.85,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,12961,Acc,-3.13,3.46,-8.88,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,13094,Acc,-3.12,3.48,-8.84,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,13230,Acc,-3.12,3.50,-8.83,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,13363,Acc,-3.13,3.47,-8.86,Rot,-0.08,-0.02,0.01,V1,0.00,TC,0.00,TS,25.00,
Tms,13496,Acc,-3.12,3.52,-8.86,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,13628,Acc,-3.13,3.47,-8.85,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,13761,Acc,-3.11,3.49,-8.86,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,13894,Acc,-3.12,3.50,-8.83,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
